colecao	est_docs	ano_amostra	tem_muni	pistas	variavel_amostra
3620	11083	2006	sim		Número de estabelecimentos agropecuários que obtiveram receitas no ano
3621	10670	2006	sim		Número de estabelecimentos agropecuários que obtiveram outras receitas no ano
3622	5548	2006	sim		Número de estabelecimentos que não obtiveram financiamento
3623	10835	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
3624	5548	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
3625	11033	2006	sim		Número de estabelecimentos agropecuários que investiram
3627	10785	2006	sim		Número de estabelecimentos agropecuários
3628	11084	2006	sim		Número de estabelecimentos agropecuários com produção
3629	11084	2006	sim		Número de estabelecimentos agropecuários que realizaram despesas
3630	11086	2006	sim		Número de estabelecimentos agropecuários
3631	11086	2006	sim		Número de estabelecimentos agropecuários
3632	5545	2006	sim		Número de estabelecimentos agropecuários com produtor proprietário, concessionário ou assentado sem titulação definitiva
3633	5548	2006	sim		Pessoas que dirigem os estabelecimentos agropecuários
3634	5548	2006	sim		Número de estabelecimentos agropecuários
3635	5548	2006	sim		Número de estabelecimentos agropecuários
3636	5548	2006	sim		Número de estabelecimentos agropecuários
3637	5548	2006	sim		Número de estabelecimentos agropecuários
3638	5548	2006	sim		Número de estabelecimentos agropecuários
364	20755	1999	sim		Número de óbitos registrados no ano
3640	10149	2006	sim		Número de estabelecimentos agropecuários com uso de irrigação
3641	10562	2006	sim		Número de estabelecimentos agropecuários com tratores
3642	11033	2006	sim		Número de estabelecimentos agropecuários
3646	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
3656	162	2016	sim		Número de estabelecimentos de hospedagem
3666	81	2012	sim		Escolares frequentando o 9º ano do ensino fundamental
367	21600	1999	sim		Número de óbitos ocorridos e registrados no ano
3679	81	2012	sim		Escolares frequentando o 9º ano do ensino fundamental
368	22101	1999	sim		Número de óbitos ocorridos e registrados no ano
3680	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental, distribuído pela idade
3681	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental, distribuído pelo nível de instrução da mãe
3682	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental, distribuído pelo nível de instrução do pai
3684	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental
3685	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental
3686	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que possuem bens e/ou serviços no domicílio, distribuído pelo tipo de bens e serviços
3688	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental
3689	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis sabiam o que eles faziam durante o tempo livre nos 30 dias anteriores à pesquisa
369	12113	1999	sim		Número de óbitos fetais ocorridos e registrados no ano
3690	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental
3691	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que faltaram às aulas ou à escola sem permissão dos pais ou responsáveis nos 30 dias anteriores à pesquisa
3692	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental com 300 minutos ou mais de atividade física acumulada, nos 7 dias anteriores à pesquisa
3693	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que costumam fazer refeições em cinco ou mais dias na semana com a presença dos pais ou responsáveis
3694	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis verificaram se os deveres de casa (lição de casa) foram feitos nos 30 dias anteriores à pesquisa
3695	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis entenderam seus problemas e preocupações nos 30 dias anteriores à pesquisa
3696	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis mexeram em suas coisas sem sua concordância nos 30 dias anteriores à pesquisa
3697	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental
3698	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que tiveram 2 ou mais dias de aulas de educação física na escola, nos 7 dias anteriores à pesquisa
3699	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que costumam assistir duas ou mais horas de televisão, num dia de semana comum
3701	567	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que experimentaram cigarro alguma vez
3702	486	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que experimentaram bebida alcoólica alguma vez
3703	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que usaram drogas ilícitas alguma vez
3704	324	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que costumam tomar café da manhã 5 dias ou mais na semana
3705	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que usaram algum tipo de droga, distribuído pela frequência de uso dessas drogas, nos últimos 30 dias
3706	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que usaram algum tipo de droga, distribuído pela frequência de uso de maconha, nos últimos 30 dias
3707	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que usaram algum tipo de droga, distribuído pela frequência de uso de crack, nos últimos 30 dias
3708	486	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que já tiveram relação sexual
3709	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental, distribuído pela frequência com que os colegas da escola os trataram bem e/ou foram prestativos com eles nos 30 dias anteriores à pesquisa
3710	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental, distribuído pela frequência com que se sentiram humilhados pelas provocações de colegas da escola nos 30 dias anteriores à pesquisa
3711	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que esculacharam, zombaram, zoaram, caçoaram, mangaram, intimidaram ou humilharam algum de seus colegas da escola tanto que ele ficou magoado, aborrecido, ofendido ou humilhado
3712	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que não compareceram à escola por falta de segurança no trajeto casa-escola ou na escola nos 30 dias anteriores à pesquisa
3713	243	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que estiveram envolvidos em alguma briga na qual alguma pessoa usou arma de fogo
3714	324	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que não usaram cinto de segurança quando estavam em veículo motorizado dirigido por outra pessoa
3715	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que foram seriamente feridos uma ou mais vezes nos 12 meses anteriores à pesquisa
3716	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental com escovação de dentes igual ou superior a três vezes ao dia
3717	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental, distribuído pela frequência de ida ao dentista, nos 12 meses anteriores à pesquisa
3718	243	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que nunca ou raramente lavaram as mãos antes de comer, nos 30 dias anteriores à pesquisa
3719	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental, distribuído pela autopercepção da imagem corporal
3720	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental, distribuído pela atitude em relação ao próprio peso corporal
3721	243	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que vomitaram e/ou ingeriram laxantes para perder peso ou evitar ganhar peso
3723	243	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que se sentiram sozinhos na maioria das vezes ou sempre, nos 12 meses anteriores à pesquisa
3724	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que procuraram algum serviço ou profissional de saúde para atendimento relacionado à própria saúde, nos 12 meses anteriores à pesquisa
3725	162	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que tiveram chiado ou piado no peito, nos 12 meses anteriores à pesquisa
3726	81	2012	sim		Percentual de escolares frequentando o 9º ano do ensino fundamental que fizeram 300 minutos ou mais de atividade física, nos últimos 7 dias
3737	16695	2010	sim		Pessoas de 10 anos ou mais de idade
3738	810	2012	sim		Escolares frequentando o 9º ano do ensino fundamental em escolas que informaram possuir biblioteca
3741	10826	2010	sim		Taxa de analfabetismo das pessoas de 10 a 17 anos de idade
3742	324	2012	sim		Escolares frequentando o 9º ano do ensino fundamental em escolas que informaram possuir cantina
3743	954	2012	sim		Escolares frequentando o 9º ano do ensino fundamental em escolas que informaram possuir quadra de esportes
3744	11130	2010	sim		Pessoas de 10 a 17 anos de idade, ocupadas na semana de referência
3745	11090	2010	sim		Pessoas de 10 a 17 anos de idade, ocupadas na semana de referência
3747	7659	2010	sim	Populacao	Percentual de pessoas que não frequentavam escola na população de 14 a 17 anos de idade, ocupadas na semana de referência
3748	11128	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3749	11128	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3750	324	2012	sim		Escolares frequentando o 9º ano do ensino fundamental em que, a localidade onde a escola está situada foi considerada, nos últimos 12 meses, área de risco em termos de violência (roubos, furtos, assaltos, consumo de drogas, homicídios etc)
3751	486	2012	sim		Escolares frequentando o 9º ano do ensino fundamental, em escolas que informaram ter conhecimento de consumo de cigarro por professores nas suas dependências
376	4	1987	sim		Famílias
378	5570	1987	sim		Famílias que possuem bens duráveis
379	4	1987	sim	Gini / desigualdade	Índice de Gini do recebimento médio mensal das famílias
380	2	1987	sim		Pessoas moradoras com 10 anos ou mais de idade
381	11140	1987	sim		Pessoas moradoras com 15 anos ou mais de idade
382	4	1987	sim		Tamanho médio das famílias
383	4	1987	sim		Valor da despesa média mensal familiar
384	4	1987	sim		Valor da despesa média mensal familiar
387	4	1987	sim		Percentual da despesa média mensal familiar
3881	89	2010	sim	Populacao	População residente
390	11140	1987	sim		Percentual da despesa média mensal familiar
3901	16695	2010	sim		Pessoas de 10 a 17 anos de idade
3902	5565	2010	sim		Pessoas de 10 a 17 anos de idade
3904	11124	2010	sim		Pessoas de 10 a 17 anos de idade que não frequentavam escola
3905	11124	2010	sim		Pessoas de 10 a 17 anos de idade que não frequentavam escola
3906	11124	2010	sim		Pessoas de 10 a 17 anos de idade que não frequentavam escola
3907	16695	2010	sim		Pessoas de 10 a 17 anos de idade
3908	16695	2010	sim		Pessoas de 10 a 17 anos de idade
3909	5524	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3910	5564	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3911	5564	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3912	5564	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3947	11130	2010	sim		Percentual de pessoas de 10 anos ou mais de idade, distribuído pelos grupos de idade
3948	89	2010	sim	Populacao	População residente
3949	11130	2010	sim		Percentual de pessoas de 10 a 17 anos de idade, distribuído pela situação do domicílio
3950	5564	2010	sim		Percentual de pessoas de 14 a 17 anos de idade, ocupadas na semana de referência, distribuído pela situação do domicílio
3951	22260	2010	sim		Percentual de pessoas de 10 a 17 anos de idade, distribuído por cor ou raça
3952	11128	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3953	5565	2010	sim		Nível da ocupação, na semana de referência, das pessoas de 10 a 17 anos de idade
3954	5545	2010	sim		Taxa de escolarização das pessoas de 10 a 17 anos de idade
3955	5521	2010	sim		Taxa de escolarização das pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3956	5565	2010	sim		Nível da ocupação, na semana de referência, das pessoas de 10 a 17 anos de idade
3957	11130	2010	sim		Pessoas de 10 a 17 anos de idade que frequentavam escola
3958	5565	2010	sim		Número médio de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3959	5544	2010	sim		Número médio de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
396	5564	2008	sim		Municípios com serviço de abastecimento de água por rede geral de distribuição
3960	5565	2010	sim		Número médio de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 10 a 17 anos de idade, ocupadas na semana de referência
3961	5564	2010	sim		Número médio de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3962	11130	2010	sim		Pessoas de 10 a 17 anos de idade, ocupadas na semana de referência
3963	11128	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3964	11130	2010	sim		Pessoas de 10 a 17 anos de idade, ocupadas na semana de referência
3965	11128	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3966	11120	2010	sim		Pessoas de 10 a 17 anos de idade, ocupadas na semana de referência, que, no trabalho principal, trabalhavam fora do domicílio e retornavam diariamente do trabalho para o domicílio, exclusive as pessoas que, no trabalho principal, trabalhavam em mais de um município ou país
3967	11116	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência, que, no trabalho principal, trabalhavam fora do domicílio e retornavam diariamente do trabalho para o domicílio, exclusive as pessoas que, no trabalho principal, trabalhavam em mais de um município ou país
3968	11090	2010	sim	Renda / rendimento	Valor do rendimento nominal médio mensal do trabalho principal das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal
3969	11120	2010	sim	Renda / rendimento	Valor do rendimento nominal médio mensal do trabalho principal das pessoas de 14 a 17 anos de idade, ocupadas na semana de referência, com rendimento do trabalho principal
3970	11122	2010	sim	Renda / rendimento	Valor do rendimento nominal médio mensal do trabalho principal das pessoas de 10 a 17 anos de idade, ocupadas na semana de referência, com rendimento do trabalho principal
3971	11120	2010	sim	Renda / rendimento	Valor do rendimento nominal médio mensal do trabalho principal das pessoas de 14 a 17 anos de idade, ocupadas na semana de referência, com rendimento do trabalho principal
3972	11130	2010	sim		Pessoas de 10 a 17 anos de idade, ocupadas na semana de referência
3973	11128	2010	sim		Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência
3975	11128	2010	sim	Populacao|Renda / rendimento	Valor do rendimento nominal médio mensal domiciliar per capita das pessoas de 14 a 17 anos de idade, com rendimento mensal domiciliar per capita, residentes em domicílios particulares, exclusive as pessoas cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3976	11130	2010	sim	Populacao	Pessoas de 10 a 17 anos de idade, residentes em domicílios particulares, exclusive as pessoas cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3977	11130	2010	sim	Populacao	Pessoas de 10 a 17 anos de idade, ocupadas na semana de referência, residentes em domicílios particulares, exclusive as pessoas cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3978	11128	2010	sim	Populacao	Pessoas de 14 a 17 anos de idade, ocupadas na semana de referência, residentes em domicílios particulares, exclusive as pessoas cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3979	11130	2010	sim	Populacao	Pessoas de 10 a 17 anos de idade, não ocupadas na semana de referência, residentes em domicílios particulares, exclusive as pessoas cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3980	89	2010	sim	Populacao	População residente
3981	88	2010	sim		Pessoas não naturais da unidade da federação
3982	89	2010	sim		Pessoas de 10 anos ou mais de idade
3983	89	2010	sim		Pessoas de 10 anos ou mais de idade
3984	89	2010	sim		Pessoas de 10 anos ou mais de idade que viviam em união conjugal
3985	89	2010	sim		Pessoas de 10 anos ou mais de idade, que não viviam mas já viveram em união conjugal
3986	623	2010	sim		Mulheres de 10 anos ou mais de idade
3987	89	2010	sim	Populacao	População residente
3988	178	2010	sim	Populacao	População residente
3989	89	2010	sim		Pessoas que frequentavam escola ou creche
399	4	1987	sim		Valor da despesa média mensal familiar em alimentação
3990	89	2010	sim		Pessoas de 10 anos ou mais de idade
3991	89	2010	sim		Pessoas de 10 anos ou mais de idade
3992	89	2010	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
3993	89	2010	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
3994	89	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3995	89	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3996	89	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3997	89	2010	sim		Pessoas que frequentavam escola ou creche
3998	89	2010	sim		Pessoas ocupadas na semana de referência
3999	89	2010	sim		Domicílios particulares permanentes
400	4	1987	sim		Percentual da despesa média mensal familiar em alimentação
4000	89	2010	sim		Domicílios particulares permanentes
4001	89	2010	sim		Domicílios particulares permanentes
4002	89	2010	sim		Moradores em domicílios particulares permanentes
4003	89	2010	sim		Pessoas de 10 anos ou mais de idade
4004	16695	2010	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, com rendimento
4005	16695	2010	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência e com rendimento de trabalho
4006	89	2010	sim		Domicílios particulares permanentes
4007	89	2010	sim		Domicílios particulares permanentes
4008	89	2010	sim		Domicílios particulares permanentes
4009	16695	2010	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
4010	89	2010	sim		Pessoas ocupadas na semana de referência, que trabalhavam fora do domicílio e retornavam para seu domicílio diariamente
4011	89	2010	sim		Domicílios particulares permanentes
4012	89	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
4013	89	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
4014	89	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
4015	89	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
4016	89	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
4017	89	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
4018	89	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
4019	89	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
406	8723	1999	sim		Número de separações judiciais concedidas em 1ª instância
4081	4998	2006	sim		Valor da produção
4087	432	2013	sim		Pessoas que tiveram atendimento de urgência no domicílio nos últimos doze meses anteriores à data da entrevista
4091	9470	2006	sim		Número de pés existentes nos estabelecimentos agropecuários com até 50 pés existentes em 31/12
4092	4212		sim		Pessoas de 14 anos ou mais de idade
4093	39312		sim		Pessoas de 14 anos ou mais de idade
4094	39312		sim		Pessoas de 14 anos ou mais de idade
4095	39312		sim		Pessoas de 14 anos ou mais de idade
4096	3807		sim		Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
4098	10592	2012	sim		Número de processos de divórcio encerrados em 1ª instância
4099	11232		sim		Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade
4100	4131		sim		Pessoas de 14 anos ou mais de idade
4102	11077	2006	sim		Número de estabelecimentos agropecuários
4103	5472	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
4104	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12
4105	2235	2006	sim		Número de estabelecimentos agropecuários que produziram leite de búfala
4106	22348	2006	sim		Número de estabelecimentos agropecuários com caprinos
4107	16710	2006	sim		Número de estabelecimentos agropecuários
4108	16710	2006	sim		Número de estabelecimentos agropecuários
4109	11046	2006	sim		Valor da produção
4110	25194	2006	sim		Número de estabelecimentos agropecuários com ovinos
4111	44055	2006	sim		Número de estabelecimentos agropecuários que produziram leite de vaca
4112	10969	2006	sim		Número de estabelecimentos agropecuários com suínos
4113	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
4114	37026	2006	sim		Número de estabelecimentos agropecuários que produziram ovos de galinhas
4115	6840	2006	sim		Número de estabelecimentos agropecuários com caixas de colmeias na data de referência
4116	16710	2006	sim		Número de estabelecimentos agropecuários com apicultura
4117	37098	2006	sim		Valor da produção dos estabelecimentos agropecuários com mais de 50 pés existentes em 31/12
4118	11084	2006	sim		Número de estabelecimentos agropecuários com produção
4119	11083	2006	sim		Número de estabelecimentos agropecuários que obtiveram receitas no ano
412	4	1987	sim		Valor do recebimento médio mensal familiar
4120	5548	2006	sim		Número de estabelecimentos agropecuários
4121	11086	2006	sim		Número de estabelecimentos agropecuários
4122	11086	2006	sim		Número de estabelecimentos agropecuários
4123	5548	2006	sim		Número de estabelecimentos agropecuários
4124	5547	2006	sim		Número de estabelecimentos agropecuários com eletrodomésticos
4125	5544	2006	sim		Número de estabelecimentos agropecuários
4126	5570	2006	sim		Número de estabelecimentos agropecuários com produção animal integrada à indústria
4127	5548	2006	sim		Número de estabelecimentos agropecuários
4128	5548	2006	sim		Número de estabelecimentos agropecuários
4129	11086	2006	sim		Número de estabelecimentos agropecuários
413	11140	1987	sim		Valor do recebimento médio mensal familiar
4130	11086	2006	sim		Número de estabelecimentos agropecuários
4131	5548	2006	sim		Número de estabelecimentos agropecuários
4132	8379	2006	sim		Número de estabelecimentos agropecuários que utilizaram plantio direto na palha
4133	17416	2006	sim		Número de estabelecimentos agropecuários
4134	10562	2006	sim		Número de estabelecimentos agropecuários com tratores
4136	11086	2006	sim		Número de estabelecimentos agropecuários
4137	5548	2006	sim		Número de estabelecimentos agropecuários
4138	5548	2006	sim		Número de estabelecimentos agropecuários
4139	5548	2006	sim		Número de estabelecimentos agropecuários
414	4	1987	sim		Percentual do recebimento médio mensal familiar
4140	11086	2006	sim		Número de estabelecimentos agropecuários
4141	10835	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
4142	4480	2010	sim		Pessoas indígenas
4143	10785	2006	sim		Número de estabelecimentos agropecuários
4144	5528	2006	sim		Número de estabelecimentos agropecuários
4145	5258	2006	sim		Valor da produção
4146	5548	2006	sim		Pessoas que dirigem os estabelecimentos agropecuários
4147	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
4148	5014	2006	sim		Valor da produção
4149	11086	2006	sim		Número de estabelecimentos agropecuários
415	11140	1987	sim		Valor do recebimento médio mensal familiar
4150	11086	2006	sim		Número de estabelecimentos agropecuários
4151	11086	2006	sim		Número de estabelecimentos agropecuários
4153	5545	2006	sim		Número de estabelecimentos agropecuários com produtor proprietário, concessionário ou assentado sem titulação definitiva
4154	5548	2006	sim		Número de estabelecimentos agropecuários
4155	5548	2006	sim		Número de estabelecimentos agropecuários
4156	10149	2006	sim		Número de estabelecimentos agropecuários com uso de irrigação
4157	5482	2006	sim		Número de estabelecimentos agropecuários com recursos hídricos
4158	13442	2006	sim		Número de estabelecimentos agropecuários
4159	13825	2006	sim		Número de estabelecimentos agropecuários
416	2	1987	sim		Valor da dedução média mensal familiar
4161	5548	2006	sim		Número de estabelecimentos agropecuários
4162	432	2013	sim		Pessoas de 18 anos ou mais de idade usuárias atuais de produtos derivados do tabaco
4168	408	2013	sim		Pessoas de 18 anos ou mais de idade fumantes de tabaco que procuraram tratamento com profissional de saúde para tentar parar de fumar nos últimos 12 meses
417	8	1987	sim		Aquisição (monetária) alimentar domiciliar per capita anual
4173	432	2013	sim		Pessoas de 18 anos ou mais de idade fumantes atuais de tabaco
4175	432	2013	sim		Pessoas de 18 anos ou mais de idade não fumantes expostos ao fumo passivo no local de trabalho fechado
418	8	1987	sim		Aquisição (monetária) alimentar domiciliar per capita anual
419	8	1987	sim		Aquisição (monetária) alimentar domiciliar per capita anual
4193	432	2013	sim		Pessoas de 18 anos ou mais de idade ex-fumantes de tabaco
4195	432	2013	sim		Pessoas de 18 anos ou mais de idade fumantes diários de tabaco
420	2	1987	sim		Percentual da dedução média mensal familiar
4204	432	2013	sim		Pessoas de 18 anos ou mais de idade não fumantes expostos ao fumo passivo em casa
421	27850	1998	sim		Número de processos de divórcio encerrados em 1ª instância
4213	432	2013	sim		Pessoas de 18 anos ou mais de idade fumantes de tabaco que tentaram parar de fumar nos últimos 12 meses
4222	432	2013	sim		Pessoas de 18 anos ou mais de idade expostas à mídia pró-tabaco
4231	432	2013	sim		Pessoas de 18 anos ou mais de idade fumantes expostas às advertências dos maços de cigarros
4241	432	2013	sim		Pessoas de 18 anos ou mais de idade fumantes atuais de cigarro
4250	432	2013	sim		Pessoas de 18 anos ou mais de idade que praticam o nível recomendado de atividade física no lazer
426	9484	1999	sim		Número de divórcios concedidos em 1ª instância
4262	432	2013	sim		Pessoas de 18 anos ou mais de idade fisicamente ativas no deslocamento para suas atividades habituais
4263	432	2013	sim		Pessoas de 18 anos ou mais de idade fisicamente ativas no trabalho
4265	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
4266	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
4267	22174	2006	sim	Empresas / ocupacao	Número de estabelecimentos agropecuários com pessoal ocupado com laço de parentesco com o produtor
4268	5521	2006	sim		Número de estabelecimentos agropecuários com trabalhadores temporários contratados no ano
4281	432	2013	sim		Pessoas de 18 anos ou mais de idade fisicamente ativas na realização das atividades domésticas
4282	432	2013	sim		Pessoas de 18 anos ou mais de idade que assistem televisão por 3 horas ou mais por dia
4305	432	2013	sim		Pessoas de 18 anos ou mais de idade que consomem feijão regularmente
433	11140	1987	sim		Valor do recebimento médio mensal familiar
4335	432	2013	sim		Pessoas de 18 anos ou mais de idade que consomem peixe pelo menos um dia por semana
434	4	1987	sim		Percentual do recebimento médio mensal familiar
435	4	1987	sim		Percentual do recebimento médio mensal familiar
436	4	1987	sim		Percentual do recebimento médio mensal familiar
437	4	1987	sim		Percentual do recebimento médio mensal familiar
4388	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem consumo elevado de sal
439	4	1987	sim		Famílias
4394	432	2013	sim		Pessoas de 18 anos ou mais de idade que costumam consumir bebida alcoólica uma vez ou mais por mês
4400	432	2013	sim		Pessoas de 18 anos ou mais de idade que costumam consumir bebida alcoólica uma vez ou mais por semana
4406	115403	2016	sim		Número de casamentos
4409	430	2013	sim		Pessoas de 18 anos ou mais de idade que nunca mediram sua pressão arterial
4412	115403	2016	sim		Número de casamentos
4418	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial
4443	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e receberam assistência médica para hipertensão nos últimos 12 meses
445	4	1987	sim		Pessoas moradoras com 15 anos ou mais de idade
4474	413	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido à hipertensão ou de alguma complicação
4481	432	2013	sim		Pessoas de 18 anos ou mais de idade que nunca fizeram exame de sangue para medir a glicemia
4487	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes
4515	432	2013	sim		Pessoas de 18 anos ou mais de idade que nunca fizeram exame de sangue para medir o colesterol e triglicerídeos
4537	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e receberam assistência médica para diabetes nos últimos 12 meses
4547	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de colesterol alto
4551	380	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido à diabetes ou de alguma complicação
4576	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de asma
4578	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de alguma doença do coração
4583	216	2013	sim		Idade média que tinham as pessoas de 18 anos ou mais de idade quando houve diagnóstico de asma
4595	430	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de asma e que tiveram crise de asma nos últimos 12 meses
