Ano;Mun_Cod;Município;Governança para o Desenvolvimento;Educação Empreendedora
2023;2500106;Água Branca;0,34571838;0
2023;2500205;Aguiar;0,465538567;0
2023;2500304;Alagoa Grande;0,461317779;0
2023;2500403;Alagoa Nova;0,436306941;0
2023;2500502;Alagoinha;0,223540311;0
2023;2500536;Alcantil;0,223425776;0
2023;2500577;Algodão de Jandaíra;0,212417098;0
2023;2500601;Alhandra;0,264616463;0
2023;2500700;São João do Rio do Peixe;0,552355691;0
2023;2500734;Amparo;0,262010089;0
2023;2500775;Aparecida;0,462544239;0
2023;2500809;Araçagi;0,230261518;0
2023;2500908;Arara;0,061286552;0
2023;2501005;Araruna;0,271049053;0
2023;2501104;Areia;0,235415995;0
2023;2501153;Areia de Baraúnas;0,201187553;0
2023;2501203;Areial;0,249238434;0
2023;2501302;Aroeiras;0,243117407;0
2023;2501351;Assunção;0,34213672;0
2023;2501401;Baía da Traição;0,317464118;0
2023;2501500;Bananeiras;0,531468979;0
2023;2501534;Baraúna;0,260117576;0
2023;2501575;Barra de Santana;0,267988919;0
2023;2501609;Barra de Santa Rosa;0,288535864;0
2023;2501708;Barra de São Miguel;0,37596231;0
2023;2501807;Bayeux;0,416262856;0
2023;2501906;Belém;0,303603471;0
2023;2502003;Belém do Brejo do Cruz;0,400114437;0
2023;2502052;Bernardino Batista;0,532785224;0
2023;2502102;Boa Ventura;0,30286704;0
2023;2502151;Boa Vista;0,262580862;0
2023;2502201;Bom Jesus;0,468350288;0
2023;2502300;Bom Sucesso;0,359558213;0
2023;2502409;Bonito de Santa Fé;0,233872368;0
2023;2502508;Boqueirão;0,480742349;0
2023;2502607;Igaracy;0,350099287;0
2023;2502706;Borborema;0,251188528;0
2023;2502805;Brejo do Cruz;0,384823035;0
2023;2502904;Brejo dos Santos;0,442321419;0
2023;2503001;Caaporã;0,264944611;0
2023;2503100;Cabaceiras;0,448122098;0
2023;2503209;Cabedelo;0,509872625;0
2023;2503308;Cachoeira dos Índios;0,499885496;0
2023;2503407;Cacimba de Areia;0,290331464;0
2023;2503506;Cacimba de Dentro;0,191790996;0
2023;2503555;Cacimbas;0,157643651;0
2023;2503605;Caiçara;0,248076979;0
2023;2503704;Cajazeiras;0,529575455;0
2023;2503753;Cajazeirinhas;0,41065128;0
2023;2503803;Caldas Brandão;0,188133738;0
2023;2503902;Camalaú;0,501150738;0
2023;2504009;Campina Grande;0,556513382;0
2023;2504033;Capim;0,43061687;0
2023;2504074;Caraúbas;0,498504612;0
2023;2504108;Carrapateira;0,399816787;0
2023;2504157;Casserengue;0,197861088;0
2023;2504207;Catingueira;0,241820679;0
2023;2504306;Catolé do Rocha;0,457081205;0
2023;2504355;Caturité;0,29756407;0
2023;2504405;Conceição;0,274864354;0
2023;2504504;Condado;0,456084738;0
2023;2504603;Conde;0,490313902;0
2023;2504702;Congo;0,386798068;0
2023;2504801;Coremas;0,220121036;0
2023;2504850;Coxixola;0,209850531;0
2023;2504900;Cruz do Espírito Santo;0,480759245;0
2023;2505006;Cubati;0,214356555;0
2023;2505105;Cuité;0,305703111;0
2023;2505204;Cuitegi;0,275785999;0
2023;2505238;Cuité de Mamanguape;0,184947794;0
2023;2505279;Curral de Cima;0,334069483;0
2023;2505303;Curral Velho;0,267047916;0
2023;2505352;Damião;0,268590087;0
2023;2505402;Desterro;0,199246717;0
2023;2505501;Vista Serrana;0,21563913;0
2023;2505600;Diamante;0,375883194;0
2023;2505709;Dona Inês;0,294277343;0
2023;2505808;Duas Estradas;0,231212363;0
2023;2505907;Emas;0,234294914;0
2023;2506004;Esperança;0,4826087;0
2023;2506103;Fagundes;0,333380362;0
2023;2506202;Frei Martinho;0,225673103;0
2023;2506251;Gado Bravo;0,244959406;0
2023;2506301;Guarabira;0,5196699;0
2023;2506400;Gurinhém;0,237419655;0
2023;2506509;Gurjão;0,218043391;0
2023;2506608;Ibiara;0,209953902;0
2023;2506707;Imaculada;0,385288008;0
2023;2506806;Ingá;0,283439996;0
2023;2506905;Itabaiana;0,654866803;0
2023;2507002;Itaporanga;0,406798124;0
2023;2507101;Itapororoca;0,374252199;0
2023;2507200;Itatuba;0,249526534;0
2023;2507309;Jacaraú;0,205987558;0
2023;2507408;Jericó;0,499562098;0
2023;2507507;João Pessoa;0,431340861;0,011891957
2023;2507606;Juarez Távora;0,210386613;0
2023;2507705;Juazeirinho;0,26961139;0
2023;2507804;Junco do Seridó;0,278793294;0
2023;2507903;Juripiranga;0,616034683;0
2023;2508000;Juru;0,251337719;0
2023;2508109;Lagoa;0,370842815;0
2023;2508208;Lagoa de Dentro;0,217805348;0
2023;2508307;Lagoa Seca;0,442011967;0
2023;2508406;Lastro;0,378291304;0
2023;2508505;Livramento;0,395780332;0
2023;2508554;Logradouro;0,229208377;0
2023;2508604;Lucena;0,515129274;0
2023;2508703;Mãe D'Água;0,287589613;0
2023;2508802;Malta;0,285865626;0
2023;2508901;Mamanguape;0,467577461;0
2023;2509008;Manaíra;0,24157168;0
2023;2509057;Marcação;0,228092784;0
2023;2509107;Mari;0,464610117;0
2023;2509156;Marizópolis;0,402453662;0
2023;2509206;Massaranduba;0,412591313;0,078482455
2023;2509305;Mataraca;0,406990131;0
2023;2509339;Matinhas;0,233803449;0
2023;2509370;Mato Grosso;0,228804322;0
2023;2509396;Maturéia;0,235864855;0
2023;2509404;Mogeiro;0,247867347;0
2023;2509503;Montadas;0,24509666;0
2023;2509602;Monte Horebe;0,47730671;0
2023;2509701;Monteiro;0,552384735;0,007432591
2023;2509800;Mulungu;0,207902271;0
2023;2509909;Natuba;0,251382525;0
2023;2510006;Nazarezinho;0,237823964;0
2023;2510105;Nova Floresta;0,289243683;0
2023;2510204;Nova Olinda;0,262057383;0
2023;2510303;Nova Palmeira;0,213342143;0
2023;2510402;Olho D'Água;0,257490311;0
2023;2510501;Olivedos;0,201513213;0
2023;2510600;Ouro Velho;0,241737898;0
2023;2510659;Parari;0,242831452;0
2023;2510709;Passagem;0,224033533;0
2023;2510808;Patos;0,56474753;0
2023;2510907;Paulista;0,608610791;0
2023;2511004;Pedra Branca;0,247699827;0
2023;2511103;Pedra Lavrada;0,297928603;0
2023;2511202;Pedras de Fogo;0,492454189;0
2023;2511301;Piancó;0,240617389;0
2023;2511400;Picuí;0,399509213;0
2023;2511509;Pilar;0,1772853;0
2023;2511608;Pilões;0,321278488;0
2023;2511707;Pilõezinhos;0,155182154;0
2023;2511806;Pirpirituba;0,247738403;0
2023;2511905;Pitimbu;0,286212772;0
2023;2512002;Pocinhos;0,36196229;0
2023;2512036;Poço Dantas;0,379703585;0
2023;2512077;Poço de José de Moura;0,525960409;0
2023;2512101;Pombal;0,46281276;0
2023;2512200;Prata;0,273025031;0
2023;2512309;Princesa Isabel;0,286289778;0
2023;2512408;Puxinanã;0,279871924;0
2023;2512507;Queimadas;0,487985476;0
2023;2512606;Quixaba;0,231738451;0
2023;2512705;Remígio;0,504302894;0
2023;2512721;Pedro Régis;0,233810934;0
2023;2512747;Riachão;0,219448268;0
2023;2512754;Riachão do Bacamarte;0,370218139;0
2023;2512762;Riachão do Poço;0,299627953;0
2023;2512788;Riacho de Santo Antônio;0,20011036;0
2023;2512804;Riacho dos Cavalos;0,51572947;0
2023;2512903;Rio Tinto;0,280974569;0
2023;2513000;Salgadinho;0,384033426;0
2023;2513109;Salgado de São Félix;0,252825209;0
2023;2513158;Santa Cecília;0,378424845;0
2023;2513208;Santa Cruz;0,404306494;0
2023;2513307;Santa Helena;0,297949465;0
2023;2513356;Santa Inês;0,206674361;0
2023;2513406;Santa Luzia;0,273883792;0
2023;2513505;Santana de Mangueira;0,284411597;0
2023;2513604;Santana dos Garrotes;0,25834767;0
2023;2513653;Joca Claudino;0,229136815;0
2023;2513703;Santa Rita;0,471677658;0
2023;2513802;Santa Teresinha;0,37283082;0
2023;2513851;Santo André;0,221166098;0
2023;2513901;São Bento;0,639301738;0
2023;2513927;São Bentinho;0,415682087;0
2023;2513943;São Domingos do Cariri;0,188375631;0
2023;2513968;São Domingos;0,398437581;0
2023;2513984;São Francisco;0,365850014;0
2023;2514008;São João do Cariri;0,218312632;0
2023;2514107;São João do Tigre;0,271738919;0,007432591
2023;2514206;São José da Lagoa Tapada;0,204308115;0
2023;2514305;São José de Caiana;0,208946591;0
2023;2514404;São José de Espinharas;0,234546996;0
2023;2514453;São José dos Ramos;0,254560004;0
2023;2514503;São José de Piranhas;0,433604254;0
2023;2514552;São José de Princesa;0,244620989;0
2023;2514602;São José do Bonfim;0,234104376;0
2023;2514651;São José do Brejo do Cruz;0,548545823;0
2023;2514701;São José do Sabugi;0,255254415;0
2023;2514800;São José dos Cordeiros;0,305484161;0
2023;2514909;São Mamede;0,43916441;0
2023;2515005;São Miguel de Taipu;0,262111432;0
2023;2515104;São Sebastião de Lagoa de Roça;0,308483245;0
2023;2515203;São Sebastião do Umbuzeiro;0,355829797;0
2023;2515302;Sapé;0,501282619;0
2023;2515401;São Vicente do Seridó;0,167932591;0
2023;2515500;Serra Branca;0,29876154;0
2023;2515609;Serra da Raiz;0,218067527;0
2023;2515708;Serra Grande;0,249518019;0
2023;2515807;Serra Redonda;0,226711311;0
2023;2515906;Serraria;0,467294845;0
2023;2515930;Sertãozinho;0,366234385;0
2023;2515971;Sobrado;0,239668581;0
2023;2516003;Solânea;0,476445185;0
2023;2516102;Soledade;0,216611459;0
2023;2516151;Sossêgo;0,264129123;0
2023;2516201;Sousa;0,412645118;0
2023;2516300;Sumé;0,284990251;0
2023;2516409;Tacima;0,25981485;0
2023;2516508;Taperoá;0,590605333;0
2023;2516607;Tavares;0,294919911;0
2023;2516706;Teixeira;0,3512183;0
2023;2516755;Tenório;0,389860942;0
2023;2516805;Triunfo;0,488067195;0
2023;2516904;Uiraúna;0,548622001;0
2023;2517001;Umbuzeiro;0,287229998;0
2023;2517100;Várzea;0,204214603;0
2023;2517209;Vieirópolis;0,376866441;0
2023;2517407;Zabelê;0,269433987;0
2022;2500106;Água Branca;0,438154864;0
2022;2500205;Aguiar;0,503519003;0
2022;2500304;Alagoa Grande;0,511499887;0
2022;2500403;Alagoa Nova;0,447674215;0
2022;2500502;Alagoinha;0,17686633;0
2022;2500536;Alcantil;0,210357793;0
2022;2500577;Algodão de Jandaíra;0,193198428;0
2022;2500601;Alhandra;0,183909715;0
2022;2500700;São João do Rio do Peixe;0,530579728;0
2022;2500734;Amparo;0,251257824;0
2022;2500775;Aparecida;0,540757072;0
2022;2500809;Araçagi;0,21098439;0
2022;2500908;Arara;0,156967097;0
2022;2501005;Araruna;0,21422246;0
2022;2501104;Areia;0,303340897;0
2022;2501153;Areia de Baraúnas;0,208182735;0
2022;2501203;Areial;0,228623209;0
2022;2501302;Aroeiras;0,204402448;0
2022;2501351;Assunção;0,247025392;0
2022;2501401;Baía da Traição;0,319881348;0
2022;2501500;Bananeiras;0,532754634;0
2022;2501534;Baraúna;0,247996799;0
2022;2501575;Barra de Santana;0,201905259;0
2022;2501609;Barra de Santa Rosa;0,249511839;0
2022;2501708;Barra de São Miguel;0,404368181;0
2022;2501807;Bayeux;0,535317752;0
2022;2501906;Belém;0,221279654;0
2022;2502003;Belém do Brejo do Cruz;0,321561128;0
2022;2502052;Bernardino Batista;0,471913764;0
2022;2502102;Boa Ventura;0,272822347;0
2022;2502151;Boa Vista;0,197161956;0
2022;2502201;Bom Jesus;0,468100926;0
2022;2502300;Bom Sucesso;0,264203955;0
2022;2502409;Bonito de Santa Fé;0,182588036;0
2022;2502508;Boqueirão;0,531823503;0
2022;2502607;Igaracy;0,344530148;0
2022;2502706;Borborema;0,180773564;0
2022;2502805;Brejo do Cruz;0,265752111;0
2022;2502904;Brejo dos Santos;0,338140957;0
2022;2503001;Caaporã;0,20615546;0
2022;2503100;Cabaceiras;0,459035044;0
2022;2503209;Cabedelo;0,541750276;0
2022;2503308;Cachoeira dos Índios;0,518713432;0
2022;2503407;Cacimba de Areia;0,307821081;0
2022;2503506;Cacimba de Dentro;0,204002639;0
2022;2503555;Cacimbas;0,118622514;0
2022;2503605;Caiçara;0,206031093;0
